,url,title,company,date_posted,geo_coord,industry,job_description
364,https://www.glassdoor.com/partner/jobListing.htm?pos=529&ao=437149&s=58&guid=0000016ec627a69f93df48ceadac6025&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_6b27a9d2&cb=1575282517852&jobListingId=3380447799,Data Analyst (Smart,JonDavidson Pte. Ltd,2019-11-07,"('1.2931', '103.8558')",empty,"<div class=""jobDesc"" id=""JobDesc3380447799""><div class=""jobDescriptionContent desc"">Data Analyst (contract)
<br/><br/>
<strong>Categories:</strong> InfoComm, Technology, New Media Communications, Statistics
<br/><br/>
Ground-breaking projects, such as one-north, Jurong Island, Jurong Rock Cavern and Seletar Aerospace are evidence of the innovative and dynamic side of JTC. Hardly surprising, because at JTC, our mission is to conceive visionary developments in key industrial sectors to create national economic growth for the future. If you want to know how we break new ground and turn vision into reality, visit us at www.jtc.gov.sg.
<br/><br/>
<strong>Responsibilities:</strong>
<ul>
<li>Analyse building data to derive predictions for effective interventions by JTC’s Facilities Management (Operations) team</li>
<li>Perform data cleaning, pre-processing, feature engineering and build relevant models and algorithms to conduct meaningful analysis.</li>
<li>Manage multi-data sources and platforms, applying analytics to extract insights, from structured and unstructured data, that optimise Facilities Management operations and processes.</li>
<li>Develop processes and tools to monitor and analyse model performance and data accuracy</li>
<li>Communicate and present insights to senior management and/or other stakeholders with actionable recommendations</li>
<li>Keep in pace with the latest data management, analytical tools and methodology</li>
</ul>
<strong>Requirements:</strong>
<ul>
<li>Bachelor/Masters qualifications in data science/analytics, statistics, computer science or related fields, or candidates from other disciplines with professional certifications are welcomed to apply</li>
<li>Minimum 1 year of relevant working experience</li>
<li>Proficient in the use of open-source analytic tools (e.g R and python), visualization tools (e.g. Qlik Sense, Tableau and Power BI) and database development tools (e.g SQL and Hadoop)</li>
<li>Proven track record of applying Machine Learning in real-world industrial settings to make decisions, uncover data patterns/trends and predict outcomes</li>
<li>Familiar with IoT Architecture</li>
<li>Passion for learning new techniques and solving challenging problems</li>
<li>Ability to work independently and in cross-functional teams to drive business solutions</li>
<li>Good analytical and presentation skills, including the ability to articulate complex data analysis in both technical and non-technical approach to stakeholders</li>
</ul></div></div>"
365,https://www.glassdoor.com/partner/jobListing.htm?pos=823&ao=437149&s=58&guid=0000016ec627c88a9b0b457a831f76be&src=GD_JOB_AD&vt=w&cs=1_0da63473&cb=1575282526615&jobListingId=3088661961,Data Analyst – Insight,Sparkline,2019-11-21,"('1.2931', '103.8558')",empty,"<div class=""jobDesc"" id=""JobDesc3088661961""><div class=""jobDescriptionContent desc""><strong>THE ROLE:</strong>
<br/>
At Sparkline, we are in the people business! Our Customer Insights Analysts are passionate about helping our Client’s use data to develop a multi-view of their customer and deliver improvements across the customer journey to achieve competitive advantage and amazing customer experiences.
<br/><br/>
Our Analysts build a working knowledge of the Client’s business, leverage industry knowledge and analytics techniques to provide creative solutions to solve real business problems. As a passionate storyteller you can present your insights in the form of a narrative. You are comfortable across all communication channels and can tailor your message to help cross functional stakeholders connect with the bigger picture.
<br/><br/>
You are comfortable with a degree of ambiguity and not having all pieces of the puzzle in front of you. Your natural ability with numbers and statistics, combined with your experience using agile data sets and external resources, will allow you to identify opportunities and provide rich recommendations for your Client. You’ll take an independent approach to work planning and use your experience to preempt and mitigate issues to deliver on time, every time.
<br/><br/>
You’ll be an active participant at team meetings and think tank sessions as well as delivering presentations and training session to clients. You will work with the team to identify opportunities to drive efficiency and scale in all that we do.
<br/><br/>
<strong>THE PERSON:</strong>
<br/>
At Sparkline social capital is king! Your success will be based on your ability to collaborate, cooperate and ideate with Sparks from across the business. Demonstrating your natural bias for action, you’ll chase every opportunity to flex your entrepreneurial muscles and contribute to delivering impactful solutions for our clients. You’ll enjoy working with a degree of ambiguity and see the challenge in not having all the pieces of the puzzle in front of you. You will be a passionate learner with the ability to pick up new tools and languages with ease.
<br/><br/>
<strong>YOU WILL BRING:</strong>
<br/>
You should be a creative problem solver, resourceful in getting things done, and productive when working independently or collaboratively. You should have a strong eye for accuracy and detail when analysing data and an analytical mind-set in producing actionable insights. You should also have the ability to undertake new initiatives to deliver the best work. You would take on the following responsibilities:
<br/><br/>
Interpret data, analyze results using statistical techniques and provide ongoing reports
<br/>
Gather and process raw data at scale (including writing ETL scripts, scraping webpages, calling APIs, writing SQL queries, etc.)
<br/>
Creative analytical mindset with the ability to think ‘outside of the box’
<br/>
Develop key reports, dashboards and presentation decks on measure KPI performances for numerous clients across the digital industry.
<br/>
Provide key insights to optimize ROI performance and identify learnings for future ROI
<br/>
Support business decisions with ad hoc analysis as needed
<br/><br/>
<strong>Requirements:</strong>
<br/>
A degree in the fields of Statistics, Mathematics, Computer Science, Digital Marketing
<br/>
Must have +2 years working knowledge in Bigquery or any other SQL instances
<br/>
Must have +2 years working knowledge in R covering libraries used in data cleansing/transformation, statistical programming, data visualizations and APIs.
<br/>
Must have an interest in MarTech or understand the MarTech landscape and expertise in the main channels of online acquisition; Advertising (Search Engines, SEO, SEM, Bid-management Tools, AdExchange etc), Marketing (Display, Content, Email etc), Social Media (Facebook, Twitter, YouTube etc), eCommerce. (working knowledge in MarTech is preferred but not a requirement)
<br/>
<strong>Google Sheet + Google Apps Script or Excel + VBScript:</strong> 2 years, particularly for data manipulation / cleansing.
<br/>
Google analytics certified (required) / Adobe analytics certified( preferred)
<br/>
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
<br/>
Ability to write comprehensive reports and possess strong verbal and written communication skills in English
<br/>
Fluency in English is a must
<br/>
Fluency in an Asian language such as (Mandarin, Cantonese, Vietnamese, Bahasa) is preferred
<br/>
Strong working knowledge in BI/Visualization tools such as Data studio/ Power BI/ Tableau is beneficial</div></div>"
366,https://www.glassdoor.com/partner/jobListing.htm?pos=213&ao=4321&s=58&guid=0000016ec6278b1fb5b195455bad41e2&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_3e0960ed&cb=1575282510829&jobListingId=3421106865,Data Analyst,COMPIT Consultants,2019-11-21,"('1.2931', '103.8558')",empty,"<div class=""jobDesc"" id=""JobDesc3421106865""><div class=""jobDescriptionContent desc""><strong>Key Roles &amp; Responsibilities:</strong>
<ul>
<li><strong>Projects</strong>:

<ol>
<li>Liaising with various technology departments and data owners</li>
<li>Analyse and understand data from different systems</li>
<li>Support data sourcing aspect of new projects including:
<ol>
<li>Participating in discussions on data sourcing</li>
<li>Assist in data schema design</li>
<li>Design data sourcing and data consumption processes</li>
<li>Documentation of processes</li>
</ol>
</li>
<li>Work with analytic and reporting team on data consumption by differentinitiatives</li>
</ol>
</li>
<li><strong>Governance</strong>
<ol>
<li>Assist in keepingdepartment documentationup to date and compliant with BCBS 239</li>
</ol>
</li>
</ul>
<div> </div>
<br/>
<strong>Qualifications &amp; Skills:</strong>
<ul>
<li>Proficient in the R, GIT, python, and SQL</li>
<li>Strong analytical mindset with excellent analytical, logical, reasoning and problem solving skills</li>
<li>Understanding of Financial Markets and/or Banking Book products is a plus</li>
<li>Understanding of Statistics and Machine Learning is a plus</li>
<li>Qualified to Bachelor / Masters Level in related subjects</li>
</ul></div></div>"
367,https://www.glassdoor.com/partner/jobListing.htm?pos=512&ao=389273&s=58&guid=0000016ec627a69f93df48ceadac6025&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_3fccad0b&cb=1575282517839&jobListingId=3413907943,Data Science Analyst Toluna,Toluna Singapore,2019-11-12,"('1.2931', '103.8558')",Business Services,"<div class=""jobDesc"" id=""JobDesc3413907943""><div class=""jobDescriptionContent desc""><strong>Data Science Analyst</strong>
<br/><br/>
<strong>Toluna Singapore</strong>
<br/><br/>
Toluna is a leading provider of real-time digital consumer insights and empowers companies to brainstorm ideas, uncover new business opportunities and answer their questions in real time. Toluna is transforming the way marketing decisions are made by bringing consumers and brands together via the world’s largest social voting community of 30 million members across 70 countries. This real-time access to consumers is coupled with its state-of-the-art, market research survey and analytics platform. Toluna has 24 offices in Europe, North America, Latin America, Asia Pacific, and MENA. For more information, please visit www.corporate.toluna.com.
<br/><br/>
We are looking for a <strong>Data Scientist</strong> <strong>Analyst</strong>to support our client’s growing demand for our exciting digital research technology involving Big Data.
<br/><br/>
<strong>Key Responsibilities:</strong>
<ul>
<li>Understand the client’s business needs and how our technology can help</li><li>Lead the discussion with the client on the best solution</li><li>Build a project analysis framework for the business solution – create analysis plan, work on hypotheses to test, build models, etc.</li><li>Guide the team in the processing, cleansing, and verifying the integrity of data used</li><li>Apply data mining techniques and statistical analysis to uncover insights from data</li><li>Present results in a visual and client-ready manner using Toluna’s existing tools</li><li>Create standard procedures, process and best practices for the Big Data analysis to be used for current and succeeding projects</li>
</ul>
<strong>Qualifications</strong>
<ul>
<li>2+ years of experience in preparing datasets (big data, preferably) and building statistical models.</li><li>Significant experience in marketing research and/or corporate environment is a plus</li><li>Bachelor's or Master’s degree in Statistics or Data Science</li><li>Strong understanding of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.</li><li>Advance skills and daily usage of big data software such as Tableau, Qilkview, Python, R</li><li>Advance skills in standard MR data tools such as SPSS, Excel, Q is a plus</li><li>Experience in using data mining tools/library such as Pyspider, MechanicalSoup, Beautiful Soup, Scrapy, rvest is a plus</li><li>Knowledge of SQL query, and experience in using DB tools such as DBeaver is a plus</li><li>Knowledge of digital marketing (i.e. Google Analytics, SEM, Programmatic Advertising) is a plus</li><li>High Level of professionalism and integrity</li><li>Drive to learn and master new technologies and techniques</li><li>Strong problem-solving skills – able to find various ways to solve problems and decide which solution to move forward</li><li>Ability to work under pressure and tight timings</li><li>Team oriented, but highly independent for their own projects</li><li>High level of organizational skills and ability to prioritize</li><li>Excellent verbal and written language skills for English (required)</li>
</ul>
Welcome to our innovative team of professionals in online market research
<br/><br/>
Job Type: Full-time</div></div>"
368,https://www.glassdoor.com/partner/jobListing.htm?pos=803&ao=437149&s=58&guid=0000016ec627c88a9b0b457a831f76be&src=GD_JOB_AD&vt=w&cs=1_1ce55abd&cb=1575282526614&jobListingId=3416171586,Data Analyst - Contract,,2019-11-15,"('1.2931', '103.8558')",empty,"<div class=""jobDesc"" id=""JobDesc3416171586""><div class=""jobDescriptionContent desc"">Brilliant Job Opportunity with a Top Tier Investment Bank!
<br/>
Your Role
<br/><br/>
<strong>Provide support to Solution Architects in the following areas:</strong>
<br/><br/>
Pre-vet prepare and document project requests with inputs from Solution Architects and Research Analysts
<br/>
Create, and correct and update as needed, digital records relating to project ideas and studies to ensure accuracy;
<br/>
Track and flag to Solution Architects as necessary the status of project ideas and studies
<br/>
Extract data from vendor platform to populate product template, sanitize data for delivery to Solution Architects
<br/>
Provide support for any exception handling they may face with Research Analysts and work with ad-hoc requests, e.g. data mapping / cleaning
<br/><br/>
Your Team
<br/><br/>
You’ll primarily be working closely with four Solution Architects based in Singapore and Shanghai.
<br/><br/>
Your Pre-requisites
<br/><br/>
A university degree
<br/>
3 years of experience
<br/>
Structured, organized and able to independently manage and prioritize workload
<br/>
Detail-oriented and able to work with a high volume of documents in a fast-paced environment.
<br/>
Keen to learn and check when uncertain</div></div>"
369,https://www.glassdoor.com/partner/jobListing.htm?pos=415&ao=133266&s=58&guid=0000016ec6279d5391e3d48b3da6557f&src=GD_JOB_AD&vt=w&cs=1_7df85a8c&cb=1575282515477&jobListingId=3369328782,Full Suite Data Investigation Analyst,Citi,2019-11-26,"('1.2931', '103.8558')",Finance,"<div class=""jobDesc"" id=""JobDesc3369328782""><div class=""jobDescriptionContent desc""><p><u><b>Job Purpose:</b></u><br/>Continuously work with the team to streamline and automate existing processes and reduce any Manual efforts.<br/>The lead also need to ensure better tracking and reporting on SLAs, month-end issues, new country implementation issues and work with Development team for the testing &amp; implementation of changes. Also, take ownership of incidents and application problems, work with various stakeholders and support teams. Should be able to understand the functionalities of the components involved in Ab-initio graphs and Unix shell scripting.<br/>This position is responsible for:<br/>* Leading the DevOps team.<br/>* Providing support on data quality components during the implementation of the<br/>solution architecture.<br/>* Providing technical recommendations for optimized data access and automation.<br/></p><p><u><b>Key Responsibilities:</b></u><br/>Experience in design, development and coding world class software with 8+ years of sound ETL experience.<br/>Experience in Ab-Initio, Oracle &amp; shell scripting (Or willingness to learn backed with solid technology<br/>understanding of distributed systems) is essential. Experience in handling tech support teams across Risk and<br/>Finance applications is desired.</p><p></p><p>Key Responsibilities are:<br/>Providing Technical support for Production and UAT Issues (Level 3)<br/>Implementation of automation for existing manual activities<br/>To support application tuning and debugging strategies<br/>Highly motivated with the ability to multi task productively<br/>Good written and spoken communication skills<br/>Team work ability to work across levels and groups<br/>Implement and Enforce best practices are followed<br/></p><p><u><b>Qualifications:</b></u><br/>Degree with excellent academic qualifications. Engineering degree in Comp science, IT, or other<br/>engineering disciplines from a reputed institute with relevant work experience<br/></p><p><u><b>Competencies:</b></u><br/>Good change management discipline<br/>Team work<br/>Good written &amp; verbal communication skills<br/>Ability to understand domain concepts<br/>Ability to mentor and motivate team members</p><p></p><p>#LI-SG</p><p>-------------------------------------------------</p>Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - SG<p>------------------------------------------------------</p>Time Type :<p>------------------------------------------------------</p><p>Citi is an equal opportunity and affirmative action employer.<br/>Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.</p><p></p><p>Citigroup Inc. and its subsidiaries (""Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity CLICK HERE.</p><p></p><p>To view the ""EEO is the Law"" poster CLICK HERE. To view the EEO is the Law Supplement CLICK HERE.<br/>To view the EEO Policy Statement CLICK HERE.<br/>To view the Pay Transparency Posting CLICK HERE.</p></div></div>"
370,https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=55938&s=58&guid=0000016ec627820aaace8d2b4f69b066&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d9019a3f&cb=1575282508519&jobListingId=3407940905,Data Analyst,Williams-Sonoma Inc.,2019-11-01,"('1.2931', '103.8558')",Retail,"<div class=""jobDesc"" id=""JobDesc3407940905""><div class=""jobDescriptionContent desc""><div>Requisition Number: SG-16543
<br/>
Area of Interest: Information Technology
<br/>
Organization: Corporate
<br/>
Brand/Division: Combined Services Singapore
<br/>
Position Type: Full-time
<br/><br/>
<strong>JOB DESCRIPTION</strong>
<br/><br/>
<strong>JOB PURPOSE:</strong>
<br/><br/>
We are looking for a passionate and quick-thinking individual. This successful candidate will transform raw data into meaningful and insightful information, that empowers our business users for better decision making.
<br/><br/>
<strong>KEY RESPONSIBILITIES:</strong>
<ul>
<li>Interpret data, analyze results using data collection techniques and provide ongoing reports</li>
<li>Gather data information from various sources and interpret patterns and trends to make it digestible for stakeholders</li>
<li>Produce accurate and insightful reports detailing the health, content and insights available from the data for strategic planning and review on performance metrics</li>
<li>Compose and prepare complex presentation materials or perform metrics analysis for Senior Management</li>
<li>Develop and implement data collection techniques where needed, data analytics and other strategies that optimize statistical efficiency and quality</li>
<li>Locate and define new process improvement opportunities</li>
</ul>
<strong>REQUIREMENTS AND QUALIFICATIONS</strong>
<br/><br/>
<strong>JOB HOLDER'S COMPETENCIES &amp; EXPERIENCE:</strong>
<ul>
<li>Degree/Diploma Computer Science, Information Management or Statistics, Mathematics</li>
<li>Proven 2-3 years of working experience as a data analyst.</li>
<li>Strong in data crunching and analysis and are comfortable dealing with numerical data</li>
<li>Excellent command of excel and access, SQL queries and database management structure</li>
<li>Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy</li>
<li>Adept at queries, report writing and presenting findings</li>
<li>Technical expertise regarding data models, database design development, data mining and segmentation techniques</li>
<li>This is a 1-year contract role.</li>
</ul>

Williams-Sonoma, Inc. is an Equal Opportunity Employer.
<br/><br/>
Williams-Sonoma, Inc. will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of the San Francisco Fair Chance Ordinance, or other applicable state or local laws and ordinances.</div></div></div>"
371,https://www.glassdoor.com/partner/jobListing.htm?pos=210&ao=242900&s=58&guid=0000016ec6278b1fb5b195455bad41e2&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_8e6ffe0f&cb=1575282510827&jobListingId=3415022805,2019 Intern -Data Analyst,NXP Semiconductors,2019-11-14,"('1.2931', '103.8558')",Manufacturing,"<div class=""jobDesc"" id=""JobDesc3415022805""><div class=""jobDescriptionContent desc""><strong>NXP Semiconductors N.V.</strong> enables secure connections for a smarter world, advancing solutions that make lives easier, better, and safer. As the world leader in secure connectivity solutions for embedded applications, NXP is driving innovation in the automotive, industrial &amp; IoT, mobile, and communication infrastructure markets. Built on more than 60 years of combined experience and expertise, the company has approximately 30,000 employees in more than 30 countries and posted revenue of $9.41 billion in 2018.
<ul>
<li>Front End Innovation (FEI) within Technology &amp; Operations is responsible for FE technology development, certification and transfers of internal and external IC-technology processes.</li><li>The key responsibility is to enable engineering rigor through clear data reporting. Work with project managers to standardize and automate data analysis and reporting.</li><li>Design and set up a web-based portal for routine engineering data analysis and reporting</li><li>To be part of the team to review/ prepare technical data for approval of technical milestones</li><li>Be responsible of training and fan-out adoption of analysis methods developed</li>
</ul>
Requirement :
<ul>
<li>MSC in computing/ microelectronics</li><li>Well-verse in computing language, R, Python</li><li>Familiar and have experience in setting up web-based portals</li><li>Familiar with normal database structures, SQL</li><li>Familiar with basic concept of statistics (mean, median, standard deviation, and etc)</li><li>Excellent communicative skills, fluent in English</li><li>Pro-active working attitude, flexible and independent</li><li>Ability to work in a strongly multicultural environment</li>
</ul></div></div>"
372,https://www.glassdoor.com/partner/jobListing.htm?pos=602&ao=437149&s=58&guid=0000016ec627b05eb95d97104f017fd4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_b421cd26&cb=1575282520401&jobListingId=3361421325,Business & Data Analyst,Career Edge Asia Pte Ltd,2019-11-19,"('1.2931', '103.8558')",empty,"<div class=""jobDesc"" id=""JobDesc3361421325""><div class=""jobDescriptionContent desc"">1) Analyse Business Process
<br/>
Suppoirt mapping &amp; reviewing of existing business processes to identify areas of improvements, achieving cost savings, quality improvements, and increase effectiveness
<br/>
Evaluate viability &amp; feasibility of solutions
<br/>
2) Identify Business Needs
<br/>
Elicit &amp; analyse business and information requirements from key stakeholders and assess relevant solutions and their potential impact
<br/>
3) Develop Technical Specifications
<br/>
Translate business requirements and user needs into functional specifications
<br/>
Verify that business requirements are incorporated into system design
<br/>
User acceptance testing
<br/>
4) Data Analyst
<br/>
Recommend,identify &amp; gather data from internal systems &amp; external sources
<br/>
Clean databases for duplicate, outdated, or irrelevant information
<br/>
Perform data validations and quality control checks
<br/>
Data mining to identify trends, patterns &amp; correlations
<br/>
5) Report Insights
<br/>
Design data reports and use visualisation tools to facilitate data understanding
<br/>
6) Project Management &amp; Facilitate change management
<br/>
Support the development of change management plans
<br/>
Develop technical documentation and training materials
<br/>
Conduct user trainings to facilitate adoption of new systems
<br/><br/>
<strong>Requirements</strong>
<br/>
Degree in Business Analytics or equivalent with 3-5 years experience in a similar capacity
<br/>
Proficient in Gap analysis, capability analysis, etc
<br/>
Proficient in Lean Six Sigma, Agile Methodology etc
<br/>
Proficient in SQL, Python, Tableau, Qlikview, etc
<br/><br/>
<strong>Location:</strong> East
<br/>
5 working days, Mon – Fri
<br/>
<strong>Salary range:</strong> $5500 – $7000 or open budget depending on last draw &amp; experience
<br/><br/>
Interested candidates, please send your updated CV in MS Words format stating your last drawn salary, expected salary, notice period and reason for leaving last / past employment(s) and email to recruit25@caed.com.sg for priority processing.
<br/><br/>
<strong>Attn:</strong> Nazri (Registration No.: R1873202)</div></div>"
373,https://www.glassdoor.com/partner/jobListing.htm?pos=203&ao=148364&s=58&guid=0000016ec6278b1fb5b195455bad41e2&src=GD_JOB_AD&vt=w&cs=1_087e7c84&cb=1575282510852&jobListingId=3407635715,Data Analyst,ADARA,2019-11-05,"('1.2931', '103.8558')",Business Services,"<div class=""jobDesc"" id=""JobDesc3407635715""><div class=""jobDescriptionContent desc""><div>ADARA serves leading travel brands by delivering critical intelligence that drives personalization and relevance throughout the customer’s journey resulting in more enduring and profitable relationships. Fueling these insights is our data co-op which connects over 200 leading travel brands to create the most comprehensive view of the world's travelers and their behaviors across brands, channels, and devices. ADARA transforms how our B2C clients leverage consumer insight at every stage—learn, act, measure and modify—to unleash the revenue potential of each individual.</div><div><br/></div><div><br/></div><div>ADARA is hiring analytic roles at different levels for its Data Analytics Team. The ideal candidate will be expected to perform deep analytics and provide actionable recommendations to support and grow ADARA’s business. The candidate will also collaborate and support other key stakeholders in the organization such as Global Operations, Sales, Marketing, Business Development, Finance, Product and Engineering.</div>Responsibilities<ul><li>Ability to conduct large scale analysis through all stages: understand business goal and strategy, formulate analytic approach, perform data extraction and exploration, and translate results into actionable items</li><li>Shepherd, manage, and drive projects from the incubation stage to final delivery</li><li>Recommend new solutions to help scale, streamline, and grow the business</li><li>Create dashboards, periodic and ad hoc reports on key indicators to facilitate business requirements, campaign analysis and decision making </li><li>Utilize Excel and PowerPoint to turn raw data into communicable insights</li><li>Serve as a subject matter expert for ADARA’s analytics suite, reporting, and data</li></ul>Qualifications<ul><li>Up to 5 years of experience working on data analysis and reporting with strong understanding of database environment</li><li>SQL experience required; Google BigQuery experience a plus</li><li>Proficient in Excel and other MS Office applications</li><li>Experience with Looker, Tableau or similar business intelligence tool </li><li>Highly data driven, willing to roll-up the sleeves and dive head first into our data</li><li>Possess strong business acumen and the ability to explain problems and solutions effectively to both technical and non-technical audiences</li><li>Analytics experience in programmatic / RTB environment for media campaigns (display, video, social, etc.) a plus</li><li>Excellent verbal, written, and presentation communication skills</li><li>Collaborate effectively with various areas of the organization to accomplish common goals</li></ul>Education<ul><li>Bachelor’s degree in a quantitative field such as computer science, math, statistics, economics, or related field.</li></ul><div><br/></div><div><br/></div><div>ADARA is the world's travel data co-op with a simple vision of growing the travel industry together. Share data, and get insights and knowledge in return. We call it The World's Travel Graph. It provides a unique, holistic understanding of patterns, trends and behavior, and we’re adding to the bigger picture partner by partner. It’s a safe and secure way to share and analyze historical and real time data about more than 500 million monthly unique traveler profiles from more than 100 of the world's top travel businesses. ADARA captures data on the move about people on the move for businesses on the move, and our data co-op fuels three core business areas: Advertising, Measurement &amp; Analytics and Traveler Intelligence. Let's travel together! To learn more, visit www.ADARA.com</div></div></div>"
374,https://www.glassdoor.com/partner/jobListing.htm?pos=526&ao=242900&s=58&guid=0000016ec627a69f93df48ceadac6025&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_f74056af&cb=1575282517850&jobListingId=2789175116,Data Analyst / Engineer,Keppel Offshore &amp;amp; Marine,2019-11-07,"('1.2931', '103.8558')","Construction, Repair & Maintenance","<div class=""jobDesc"" id=""JobDesc2789175116""><div class=""jobDescriptionContent desc""><h2><strong>JOB DESCRIPTION</strong></h2>
<ul>
<li>Design and develop monitoring systems and implement instrumentation of equipment and data acquisition.</li><li>Development of applications on IIOT platform, design, setup and deployment.</li><li>Implementing algorithms that can deliver data-exploration, decision support, recommendation systems, machine learning, etc.</li><li>Analysis of data and deriving actionable outcomes.</li>
</ul>
<h2><strong>JOB REQUIREMENTS</strong></h2>
<ul>
<li>PhD/ Master/ Bachelor degree in computer science, computer engineering, information systems, industrial automation or a related discipline.</li><li>Expertise in monitoring systems, computer networks, data structure, system deployment, and software engineering etc.</li><li>Experiences in programming languages and/or development environment are advantages.</li>
</ul>
<h2><strong>BUSINESS UNIT</strong></h2>Keppel Offshore &amp; Marine</div></div>"
375,https://www.glassdoor.com/partner/jobListing.htm?pos=408&ao=191997&s=58&guid=0000016ec6279d5391e3d48b3da6557f&src=GD_JOB_AD&vt=w&cs=1_5c59fde9&cb=1575282515476&jobListingId=3419667399,Costing Data & Operations Lead Analyst,Nike,2019-11-19,"('1.2931', '103.8558')",Manufacturing,"<div class=""jobDesc"" id=""JobDesc3419667399""><div class=""jobDescriptionContent desc""><div><div>Become a Part of the NIKE, Inc. Team
<br/><br/>
NIKE, Inc. does more than outfit the world’s best athletes. It is a place to explore potential, obliterate boundaries and push out the edges of what can be. The company looks for people who can grow, think, dream and create. Its culture thrives by embracing diversity and rewarding imagination. The brand seeks achievers, leaders and visionaries. At NIKE, Inc. it’s about each person bringing skills and passion to a challenging and constantly evolving game.
<br/><br/>
Today, the opportunities for growth across NIKE, Inc.’s business portfolio offer more potential than ever. Nike Finance employees play a key role in that progress by identifying and capitalizing on opportunities to drive value for every Nike shareholder. They manage accounting and reporting for Nike’s multi-billion-dollar global investment portfolio, debt and equity instruments, and other Treasury activities. They strategize, forecast, audit, analyze, budget, research and lead important decisions. Across Nike’s diverse geographies and businesses, Finance employees deliver far more than just the numbers.</div><div>The NIKE Costing Framework (NCF) is a unique program within Global Sourcing and Manufacturing (GSM) that is revolutionizing footwear product costing across NIKE Manufacturing Partners. NIKE Costing bridges Footwear Development, Planning, Sourcing and Manufacturing through a driver-based costing platform that provides actionable transparency to manufacturing costs. As a Costing Data &amp; Operations Lead Analyst, you will deliver standardized, centralized costing data management and operational support for footwear costing processes in Asia.
<br/><br/>
Responsibilities include driving and communicating key performance indicators (KPI’s) of operational processes that support product costing across the manufacturing source base. Create and track KPI’s in support of quote and confirmation processes including quarterly reporting deliverables. Develop automated processes to cleanse, integrate and evaluate large datasets from multiple disparate sources. Identify meaningful insights from large data and metadata sources; interprets and communicates insights and findings from analysis. Generates reports and regular datasets or report information for end- users using system tools and database or data warehouse queries and scripts. Maintains report forms and formats, information dashboards, data generators, canned reports and other end- user information portals or resources. Create specifications for reports based on business requests.
<br/><br/>
Provide ad hoc support and identify opportunities to further remove non-product creation workload from Cost Engineering teams. This includes standardizing and consolidating costing data and administrative tasks.
<br/><br/>
You will partner cross-functionally to identify areas of opportunity that enable effective operationalization of the NIKE Costing program, at scale, through the lens of data, information, analytics &amp; automation. To be effective, you will possess a high degree of comfort in understanding details, simplifying the complex, and communicating effectively across the NIKE matrix. Ability to pull and work with data from various systems is required.</div><div>Job Requirements :


<ul>
<li>Bachelor's degree with a focus in Business Management, Finance, IT or related field</li>
<li>5+ years experience in finance, business process, operations or product costing</li>
<li>Experience working for a Fortune 500/multinational company or management consulting firm preferred</li>
<li>Knowledge of footwear product creation process, manufacturing, costing, or footwear supply chain a plus</li>
<li>Ability to motivate and drive results indirectly and independently</li>
<li>High proficiency in problem solving and developing new process and solutions</li>
<li>Ability to work across borders and collaborate effectively with a geographically and culturally diverse team</li>
<li>Strong verbal and written communication skills</li>
<li>Well organized with accuracy and sharp attention to detail</li>
<li>Strong analytical skills and ability to work across disparate IT systems</li>
<li>Advanced proficiency with Microsoft Excel, SAP, Business Warehouse or any other reporting/query tool knowledge (eg Cognos, Tableau, Business Objects) is preferred</li></ul></div><div>NIKE, Inc. is a growth company that looks for team members to grow with it. Nike offers a generous total rewards package, casual work environment, a diverse and inclusive culture, and an electric atmosphere for professional development. No matter the location, or the role, every Nike employee shares one galvanizing mission: To bring inspiration and innovation to every athlete* in the world.
<br/><br/>
NIKE, Inc. is committed to employing a diverse workforce. Qualified applicants will receive consideration without regard to race, color, religion, sex, national origin, age, sexual orientation, gender identity, gender expression, veteran status, or disability.</div></div></div></div>"
